JobId,ClientName,Ploicy,ParentJob,Schedule,Status,MediaServer,Description
443043,ukimdcnbc001.saturnmgmt.dxccorp.net,MSV-SQL-Gold,443043,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443054,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443055,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443056,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
441746,UKIMDLMAWXDHP01.lmaprodr.dxccorp.net,AZSTK_Win_Gold,441330,Weekly-Full-Gold,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443058,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443059,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443060,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443061,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443062,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443063,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443064,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443065,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
441330,UKIMDLMAWXDHP01.lmaprodr.dxccorp.net,AZSTK_Win_Gold,441330,Weekly-Full-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443058,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443059,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443060,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443061,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443062,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443063,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443064,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443058,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443059,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443060,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443061,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443062,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443063,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443064,ukimdclmwxadb2,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443057,ukimdcnbc001.saturnmgmt.dxccorp.net,AZSTK-SQL-Gold,443057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443069,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443066,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443071,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443067,Transaction-Log-Gold,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443072,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443070,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443068,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443066,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443073,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443067,Transaction-Log-Gold,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443074,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443070,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443070,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443066,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443075,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443067,Transaction-Log-Gold,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443076,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443067,Transaction-Log-Gold,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443067,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,443066,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443066,ukimdcnbc001.saturnmgmt.dxccorp.net,MSV-SQL-Gold,443066,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443077,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443078,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443081,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443082,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443083,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443084,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443085,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443086,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443087,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443081,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443082,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443083,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443084,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443085,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443086,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443087,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443081,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443082,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443083,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443084,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443085,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443086,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443087,ukimdclmwxadb2,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443080,ukimdcnbc001.saturnmgmt.dxccorp.net,AZSTK-SQL-Gold,443080,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
443125,ukimdlmawxdh401.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443125,Full-Bronze,112,ukimdcnbm002.saturnmgmt.dxccorp.net,no files specified in the file list
443133,DXCMDCAzSWEPO03,AZSTK_Win_Bronze,443091,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443143,DXCMDCAzSWEC06,AZSTK_Win_Bronze,443090,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443144,DXCMDCAzSWEC06,AZSTK_Win_Bronze,443090,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443136,DXCMDCAzSLMJS01,AZSTK_Win_Bronze,443088,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443140,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,443089,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443175,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443150,UKIMDLMAWXAG415,AZSTK_Win_Bronze,443107,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443139,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,443089,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443149,UKIMDLMAWXAG415,AZSTK_Win_Bronze,443107,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443151,UKIMDLMAWXAG415,AZSTK_Win_Bronze,443107,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443155,UKIMDLMAWXDH101,AZSTK_Win_Bronze,443108,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443153,UKIMDLMAWXDH101,AZSTK_Win_Bronze,443108,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443159,UKIMDLMAWXDH402,AZSTK_Win_Bronze,443111,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443163,UKIMDLMAWXAG102,AZSTK_Win_Bronze,443103,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443158,UKIMDLMAWXDH402,AZSTK_Win_Bronze,443111,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443164,UKIMDLMAWXAG102,AZSTK_Win_Bronze,443103,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443167,UKIMDLMAWXAG414,AZSTK_Win_Bronze,443106,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443146,MDCAzSLMLCADB02,AZSTK_Unix_Bronze,443092,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443092,MDCAzSLMLCADB02,AZSTK_Unix_Bronze,443092,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443171,UKIMDLMAWXAG101,AZSTK_Win_Bronze,443102,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443117,MDCLMDEWINASE01,AZSTK_Win_Bronze,443117,Full-Bronze,112,ukimdcnbm003.saturnmgmt.dxccorp.net,no files specified in the file list
443121,MDCLMSIWINJSH01,AZSTK_Win_Bronze,443121,Full-Bronze,112,ukimdcnbm004.saturnmgmt.dxccorp.net,no files specified in the file list
443120,MDCLMSIWINDYN01,AZSTK_Win_Bronze,443120,Full-Bronze,112,ukimdcnbm003.saturnmgmt.dxccorp.net,no files specified in the file list
443119,MDCLMSIWINASE01,AZSTK_Win_Bronze,443119,Full-Bronze,112,ukimdcnbm002.saturnmgmt.dxccorp.net,no files specified in the file list
443124,UKIMDLMAWXAG108.LMAPRODR.dxccorp.net,AZSTK_Win_Bronze,443124,Full-Bronze,112,ukimdcnbm004.saturnmgmt.dxccorp.net,no files specified in the file list
443114,MDCAzSLMFFW02,AZSTK_Win_Bronze,443114,Full-Bronze,112,ukimdcnbm003.saturnmgmt.dxccorp.net,no files specified in the file list
443115,MDCAzSLMGRW01,AZSTK_Win_Bronze,443115,Full-Bronze,112,ukimdcnbm004.saturnmgmt.dxccorp.net,no files specified in the file list
443113,MDCAzSLMAPPMW03,AZSTK_Win_Bronze,443113,Full-Bronze,112,ukimdcnbm002.saturnmgmt.dxccorp.net,no files specified in the file list
443162,UKIMDLMAWXAG102,AZSTK_Win_Bronze,443103,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443169,UKIMDLMAWXAG414,AZSTK_Win_Bronze,443106,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443181,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443186,UKIMDLMAWXAG411,AZSTK_Win_Bronze,443105,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443172,UKIMDLMAWXAG101,AZSTK_Win_Bronze,443102,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443174,UKIMDLMAWXAG101,AZSTK_Win_Bronze,443102,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443190,ukimdlmawxag103.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443112,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443134,DXCMDCAzSWEPO03,AZSTK_Win_Bronze,443091,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443192,ukimdlmawxag103.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443112,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443185,UKIMDLMAWXAG411,AZSTK_Win_Bronze,443105,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443191,ukimdlmawxag103.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443112,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443196,ukimdlmawxdh103.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443109,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443198,UKIMDLMAWSNO103,AZSTK_Win_Bronze,443101,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443142,DXCMDCAzSWEC06,AZSTK_Win_Bronze,443090,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443130,UKIMDLMALDFV401,AZSTK_Unix_Bronze,443096,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443096,UKIMDLMALDFV401,AZSTK_Unix_Bronze,443096,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443226,MDCLMSILNXANS06,AZSTK_Unix_Bronze,443118,Full-Bronze,58,ukimdcnbm004.saturnmgmt.dxccorp.net,can't connect to client
443227,UKIMDLMALDFV107,AZSTK_Unix_Bronze,443123,Full-Bronze,58,ukimdcnbm003.saturnmgmt.dxccorp.net,can't connect to client
443228,mdcazslmlcas001,AZSTK_Unix_Bronze,443116,Full-Bronze,58,ukimdcnbm002.saturnmgmt.dxccorp.net,can't connect to client
443229,UKIMDCLMLFFPr03,AZSTK_Unix_Bronze,443122,Full-Bronze,58,ukimdcnbm002.saturnmgmt.dxccorp.net,can't connect to client
443206,UKIMDLMAWXAG104,AZSTK_Win_Bronze,443104,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443182,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443204,ukimdlmawxdh104.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443110,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443207,UKIMDLMAWXAG104,AZSTK_Win_Bronze,443104,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443211,UKIMDLMAWSNO101,AZSTK_Win_Bronze,443099,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443208,UKIMDLMAWXAG104,AZSTK_Win_Bronze,443104,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443127,UKIMDLMALDFV402,AZSTK_Unix_Bronze,443097,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443097,UKIMDLMALDFV402,AZSTK_Unix_Bronze,443097,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443200,UKIMDLMAWSNO103,AZSTK_Win_Bronze,443101,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443168,UKIMDLMAWXAG414,AZSTK_Win_Bronze,443106,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443176,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443214,UKIMDLMAWSNO101,AZSTK_Win_Bronze,443099,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443220,UKIMDLMAWSNO102,AZSTK_Win_Bronze,443100,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443213,UKIMDLMAWSNO101,AZSTK_Win_Bronze,443099,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443222,UKIMDLMAWSNO102,AZSTK_Win_Bronze,443100,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443203,ukimdlmawxdh104.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443110,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443187,UKIMDLMAWXAG411,AZSTK_Win_Bronze,443105,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443138,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,443089,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443224,UKIMDLMAWSNO102,AZSTK_Win_Bronze,443100,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443128,UKIMDLMALDFV101,AZSTK_Unix_Bronze,443094,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443094,UKIMDLMALDFV101,AZSTK_Unix_Bronze,443094,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443221,UKIMDLMAWSNO102,AZSTK_Win_Bronze,443100,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443177,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443126,MDCAzSLMTFVM01,AZSTK_Unix_Bronze,443093,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443093,MDCAzSLMTFVM01,AZSTK_Unix_Bronze,443093,Full-Bronze,1,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was partially successful
443117,MDCLMDEWINASE01,AZSTK_Win_Bronze,443117,Full-Bronze,112,ukimdcnbm003.saturnmgmt.dxccorp.net,no files specified in the file list
443129,UKIMDLMALDFV102,AZSTK_Unix_Bronze,443095,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443095,UKIMDLMALDFV102,AZSTK_Unix_Bronze,443095,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443121,MDCLMSIWINJSH01,AZSTK_Win_Bronze,443121,Full-Bronze,112,ukimdcnbm004.saturnmgmt.dxccorp.net,no files specified in the file list
443226,MDCLMSILNXANS06,AZSTK_Unix_Bronze,443118,Full-Bronze,58,ukimdcnbm004.saturnmgmt.dxccorp.net,can't connect to client
443125,ukimdlmawxdh401.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443125,Full-Bronze,112,ukimdcnbm004.saturnmgmt.dxccorp.net,no files specified in the file list
443183,UKIMDLMAWXAG411,AZSTK_Win_Bronze,443105,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443227,UKIMDLMALDFV107,AZSTK_Unix_Bronze,443123,Full-Bronze,58,ukimdcnbm002.saturnmgmt.dxccorp.net,can't connect to client
443230,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443147,UKIMDLMAWXAG415,AZSTK_Win_Bronze,443107,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443215,UKIMDLMAWSNO101,AZSTK_Win_Bronze,443099,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443228,mdcazslmlcas001,AZSTK_Unix_Bronze,443116,Full-Bronze,58,ukimdcnbm004.saturnmgmt.dxccorp.net,can't connect to client
443120,MDCLMSIWINDYN01,AZSTK_Win_Bronze,443120,Full-Bronze,112,ukimdcnbm003.saturnmgmt.dxccorp.net,no files specified in the file list
443229,UKIMDCLMLFFPr03,AZSTK_Unix_Bronze,443122,Full-Bronze,58,ukimdcnbm003.saturnmgmt.dxccorp.net,can't connect to client
443201,ukimdlmawxdh104.lmaprodr.dxccorp.net,AZSTK_Win_Bronze,443110,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443179,UKIMDLMAWSAL401,AZSTK_Win_Bronze,443098,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
443119,MDCLMSIWINASE01,AZSTK_Win_Bronze,443119,Full-Bronze,112,ukimdcnbm002.saturnmgmt.dxccorp.net,no files specified in the file list
443165,UKIMDLMAWXAG414,AZSTK_Win_Bronze,443106,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
